"No.","Time","Source","Destination","Protocol","Length","Sender IP address","Info"
"62954","9.004383","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"62956","9.004624","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=96257 Ack=1 Win=131072 Len=512 TSval=9076 TSecr=8966"
"62959","9.005084","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=96257 Ack=1 Win=131072 Len=512 TSval=9082 TSecr=8959"
"62961","9.005192","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=96257 Ack=1 Win=131072 Len=512 TSval=9079 TSecr=8960"
"62998","9.015478","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=96769 Ack=1 Win=131072 Len=512 TSval=9097 TSecr=8966"
"63011","9.017987","10.1.2.21","10.1.1.2","TCP","602","","49153  >  59 [ACK] Seq=96769 Ack=1 Win=131072 Len=512 TSval=9092 TSecr=8949"
"63013","9.018189","10.1.2.19","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 26  >  49170 [ACK] Seq=1 Ack=869985 Win=131072 Len=0 TSval=9098 TSecr=8743"
"63017","9.018715","10.1.2.5","10.1.1.2","WHOIS","602","","Query: "
"63019","9.018796","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=96769 Ack=1 Win=131072 Len=512 TSval=9100 TSecr=8960"
"63021","9.019265","10.1.2.13","10.1.1.2","TCP","602","","49153  >  51 [ACK] Seq=96769 Ack=1 Win=131072 Len=512 TSval=9095 TSecr=8950"
"63064","9.026370","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"63066","9.026768","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=96769 Ack=1 Win=131072 Len=512 TSval=9103 TSecr=8959"
"63114","9.031456","10.1.2.13","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  51 [ACK] Seq=96769 Ack=1 Win=131072 Len=512 TSval=9095 TSecr=8950"
"63137","9.032102","10.1.2.7","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  45 [ACK] Seq=96769 Ack=1 Win=131072 Len=512 TSval=9101 TSecr=8965"
"63273","9.042158","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=97281 Ack=1 Win=131072 Len=512 TSval=9120 TSecr=9006"
"63276","9.043590","10.1.2.21","10.1.1.2","TCP","602","","49153  >  59 [ACK] Seq=97281 Ack=1 Win=131072 Len=512 TSval=9113 TSecr=8949"
"63278","9.043797","10.1.2.11","10.1.1.2","TACACS+","602","","[TCP Previous segment not captured] Q: Unknown (0x00)"
"63303","9.045080","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"63305","9.045299","10.1.2.19","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  57 [ACK] Seq=97281 Ack=1 Win=131072 Len=512 TSval=9124 TSecr=9006"
"63309","9.045678","10.1.2.13","10.1.1.2","TCP","602","","49153  >  51 [ACK] Seq=97281 Ack=1 Win=131072 Len=512 TSval=9116 TSecr=8993"
"63365","9.053384","10.1.2.21","10.1.1.2","TCP","602","","49153  >  59 [ACK] Seq=97793 Ack=1 Win=131072 Len=512 TSval=9133 TSecr=8949"
"63382","9.056498","10.1.2.13","10.1.1.2","TCP","602","","49153  >  51 [ACK] Seq=97793 Ack=1 Win=131072 Len=512 TSval=9136 TSecr=8993"
"63411","9.062112","10.1.2.9","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  47 [ACK] Seq=97793 Ack=1 Win=131072 Len=512 TSval=9144 TSecr=8998"
"63413","9.062349","10.1.2.17","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  55 [ACK] Seq=97793 Ack=1 Win=131072 Len=512 TSval=9138 TSecr=8993"
"63415","9.062556","10.1.2.11","10.1.1.2","TACACS+","602","","Q: Unknown (0x00)"
"63417","9.062664","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=97793 Ack=1 Win=131072 Len=512 TSval=9141 TSecr=9006"
"63476","9.073908","10.1.2.19","10.1.1.2","TCP","602","","49153  >  57 [ACK] Seq=97793 Ack=1 Win=131072 Len=512 TSval=9145 TSecr=9006"
"63481","9.075686","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"63483","9.075974","10.1.2.21","10.1.1.2","TCP","602","","49153  >  59 [ACK] Seq=98305 Ack=1 Win=131072 Len=512 TSval=9154 TSecr=8949"
"63494","9.078324","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=98305 Ack=1 Win=131072 Len=512 TSval=9158 TSecr=8993"
"63496","9.078531","10.1.2.11","10.1.1.2","TACACS+","602","","Q: Unknown (0x00)"
"63508","9.084154","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=98305 Ack=1 Win=131072 Len=512 TSval=9161 TSecr=9006"
"63509","9.084500","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=98305 Ack=1 Win=131072 Len=512 TSval=9164 TSecr=8998"
"63511","9.084782","10.1.2.19","10.1.1.2","TCP","602","","49153  >  57 [ACK] Seq=98305 Ack=1 Win=131072 Len=512 TSval=9165 TSecr=9006"
"63518","9.085228","10.1.2.21","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 28  >  49172 [ACK] Seq=1 Ack=1009097 Win=131072 Len=0 TSval=9167 TSecr=9063"
"63552","9.088426","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"63554","9.088526","10.1.2.3","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  41 [ACK] Seq=98305 Ack=1 Win=131072 Len=512 TSval=9161 TSecr=9006"
"63585","9.094206","10.1.2.21","10.1.1.2","TCP","602","","49153  >  59 [ACK] Seq=98817 Ack=1 Win=131072 Len=512 TSval=9174 TSecr=9029"
"63603","9.097047","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=98817 Ack=1 Win=131072 Len=512 TSval=9179 TSecr=8993"
"63604","9.097540","10.1.2.17","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  55 [ACK] Seq=98817 Ack=1 Win=131072 Len=512 TSval=9179 TSecr=8993"
"63607","9.098024","10.1.2.13","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  51 [ACK] Seq=98817 Ack=1 Win=131072 Len=512 TSval=9177 TSecr=9034"
"63609","9.098249","10.1.2.11","10.1.1.2","TACACS+","602","","Q: Unknown (0x00)"
"63627","9.099435","10.1.2.17","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  55 [ACK] Seq=98817 Ack=1 Win=131072 Len=512 TSval=9179 TSecr=8993"
"63631","9.100039","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=98817 Ack=1 Win=131072 Len=512 TSval=9182 TSecr=9006"
"63644","9.102611","10.1.2.7","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  45 [ACK] Seq=98817 Ack=1 Win=131072 Len=512 TSval=9183 TSecr=9003"
"63646","9.103071","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=98817 Ack=1 Win=131072 Len=512 TSval=9185 TSecr=8998"
"63668","9.110223","10.1.2.19","10.1.1.2","TCP","602","","49153  >  57 [ACK] Seq=98817 Ack=1 Win=131072 Len=512 TSval=9186 TSecr=9006"
"63670","9.110466","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"63682","9.117447","10.1.2.13","10.1.1.2","TCP","602","","49153  >  51 [ACK] Seq=99329 Ack=1 Win=131072 Len=512 TSval=9198 TSecr=9034"
"63698","9.122871","10.1.2.21","10.1.1.2","TCP","602","","49153  >  59 [ACK] Seq=99329 Ack=1 Win=131072 Len=512 TSval=9195 TSecr=9029"
"63700","9.123114","10.1.2.7","10.1.1.2","TCP","602","","49153  >  45 [ACK] Seq=99329 Ack=1 Win=131072 Len=512 TSval=9204 TSecr=9003"
"63701","9.128465","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=99329 Ack=1 Win=131072 Len=512 TSval=9205 TSecr=8998"
"63703","9.128546","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=99329 Ack=1 Win=131072 Len=512 TSval=9202 TSecr=9006"
"63705","9.128909","10.1.2.7","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  45 [ACK] Seq=99329 Ack=1 Win=131072 Len=512 TSval=9204 TSecr=9003"
"63707","9.129116","10.1.2.11","10.1.1.2","TACACS+","602","","Q: Unknown (0x00)"
"63709","9.129341","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"63711","9.129668","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=99329 Ack=1 Win=131072 Len=512 TSval=9199 TSecr=8993"
"63927","9.174498","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"63967","9.179322","10.1.2.2","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  40 [ACK] Seq=49665 Ack=1 Win=32768 Len=512 TSval=9260 TSecr=8359"
"63968","9.179797","10.1.2.2","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  40 [ACK] Seq=49665 Ack=1 Win=32768 Len=512 TSval=9260 TSecr=8359"
"64075","9.187278","10.1.2.3","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 10  >  49154 [ACK] Seq=1 Ack=730793 Win=131072 Len=0 TSval=9269 TSecr=9049"
"64132","9.191729","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=48641 Ack=1 Win=32768 Len=512 TSval=9269 TSecr=8551"
"64139","9.192189","10.1.2.19","10.1.1.2","TCP","602","","49153  >  57 [ACK] Seq=99329 Ack=1 Win=131072 Len=512 TSval=9274 TSecr=9042"
"64141","9.192417","10.1.2.2","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  40 [ACK] Seq=49665 Ack=1 Win=32768 Len=512 TSval=9260 TSecr=8359"
"64348","9.208171","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"64441","9.223141","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=49153 Ack=1 Win=32768 Len=512 TSval=9290 TSecr=8551"
"64443","9.223528","10.1.2.18","10.1.1.2","TCP","602","","49153  >  56 [ACK] Seq=49665 Ack=1 Win=131072 Len=512 TSval=9296 TSecr=8899"
"64464","9.227892","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"64472","9.229193","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=49665 Ack=1 Win=32768 Len=512 TSval=9310 TSecr=8551"
"64477","9.231051","10.1.2.20","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  58 [ACK] Seq=49665 Ack=1 Win=32768 Len=512 TSval=9310 TSecr=8551"
"64601","9.238556","10.1.2.18","10.1.1.2","TCP","602","","49153  >  56 [ACK] Seq=50177 Ack=1 Win=131072 Len=512 TSval=9316 TSecr=8899"
"64603","9.239580","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"64604","9.240491","10.1.2.4","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  42 [ACK] Seq=51201 Ack=1 Win=131072 Len=512 TSval=9317 TSecr=8539"
"64636","9.254582","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=50177 Ack=1 Win=32768 Len=512 TSval=9331 TSecr=8551"
"64677","9.258007","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"64679","9.258287","10.1.2.18","10.1.1.2","TCP","602","","49153  >  56 [ACK] Seq=50689 Ack=1 Win=131072 Len=512 TSval=9337 TSecr=8899"
"64681","9.259338","10.1.2.4","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  42 [ACK] Seq=51713 Ack=1 Win=131072 Len=512 TSval=9337 TSecr=8539"
"64796","9.271355","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=50689 Ack=1 Win=32768 Len=512 TSval=9351 TSecr=8551"
"64936","9.286822","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"64938","9.286977","10.1.2.21","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 28  >  49172 [ACK] Seq=1 Ack=1031609 Win=131072 Len=0 TSval=9368 TSecr=9097"
"65142","9.315843","10.1.2.8","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  46 [ACK] Seq=49665 Ack=1 Win=131072 Len=512 TSval=9396 TSecr=8637"
"65311","9.335199","10.1.2.4","10.1.1.2","WINS-Replication","602","","[TCP Previous segment not captured] [Malformed Packet]"
"65313","9.335520","10.1.2.16","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  54 [ACK] Seq=50689 Ack=1 Win=131072 Len=512 TSval=9408 TSecr=8901"
"65382","9.344955","10.1.2.8","10.1.1.2","TCP","602","","49153  >  46 [ACK] Seq=50177 Ack=1 Win=131072 Len=512 TSval=9417 TSecr=8637"
"65564","9.382377","10.1.2.20","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  58 [ACK] Seq=53249 Ack=1 Win=32768 Len=512 TSval=9454 TSecr=8551"
"65598","9.395136","10.1.2.16","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  54 [ACK] Seq=52225 Ack=1 Win=131072 Len=512 TSval=9469 TSecr=8901"
"65601","9.395758","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=53761 Ack=1 Win=32768 Len=512 TSval=9474 TSecr=8551"
"65642","9.407182","10.1.2.15","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 22  >  49166 [ACK] Seq=1 Ack=926889 Win=131072 Len=0 TSval=9488 TSecr=9175"
"65646","9.407961","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=52737 Ack=1 Win=131072 Len=512 TSval=9489 TSecr=8901"
"65649","9.408823","10.1.2.16","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  54 [ACK] Seq=52737 Ack=1 Win=131072 Len=512 TSval=9489 TSecr=8901"
"65653","9.409572","10.1.2.16","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  54 [ACK] Seq=52737 Ack=1 Win=131072 Len=512 TSval=9489 TSecr=8901"
"65723","9.418915","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=54273 Ack=1 Win=32768 Len=512 TSval=9495 TSecr=8551"
"65725","9.420975","10.1.2.18","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  56 [ACK] Seq=54785 Ack=1 Win=131072 Len=512 TSval=9500 TSecr=8899"
"65732","9.423190","10.1.2.20","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  58 [ACK] Seq=54273 Ack=1 Win=32768 Len=512 TSval=9495 TSecr=8551"
"65749","9.428699","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=53249 Ack=1 Win=131072 Len=512 TSval=9510 TSecr=8901"
"65852","9.436009","10.1.2.3","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 10  >  49154 [ACK] Seq=1 Ack=754377 Win=131072 Len=0 TSval=9517 TSecr=9369"
"65910","9.444465","10.1.2.10","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  48 [ACK] Seq=50689 Ack=1 Win=32768 Len=512 TSval=9513 TSecr=9106"
"65989","9.455364","10.1.2.12","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 19  >  49163 [ACK] Seq=1 Ack=320025 Win=32768 Len=0 TSval=9527 TSecr=9284"
"66044","9.461079","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=53761 Ack=1 Win=131072 Len=512 TSval=9530 TSecr=8901"
"66046","9.461466","10.1.2.16","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  54 [ACK] Seq=53761 Ack=1 Win=131072 Len=512 TSval=9530 TSecr=8901"
"66107","9.485754","10.1.2.5","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 12  >  49156 [ACK] Seq=1 Ack=910993 Win=131072 Len=0 TSval=9567 TSecr=9179"
"66109","9.485983","10.1.2.21","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 28  >  49172 [ACK] Seq=1 Ack=1032145 Win=131072 Len=0 TSval=9568 TSecr=9267"
"66116","9.487420","10.1.2.20","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  58 [ACK] Seq=55809 Ack=1 Win=32768 Len=512 TSval=9556 TSecr=8551"
"66143","9.496384","10.1.2.16","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  54 [ACK] Seq=54785 Ack=1 Win=131072 Len=512 TSval=9571 TSecr=8901"
"66165","9.501921","10.1.2.10","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  48 [ACK] Seq=52225 Ack=1 Win=32768 Len=512 TSval=9574 TSecr=9106"
"66167","9.502541","10.1.2.10","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  48 [ACK] Seq=52225 Ack=1 Win=32768 Len=512 TSval=9574 TSecr=9106"
"66169","9.503785","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=56321 Ack=1 Win=32768 Len=512 TSval=9577 TSecr=8551"
"66171","9.504480","10.1.2.10","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  48 [ACK] Seq=52225 Ack=1 Win=32768 Len=512 TSval=9574 TSecr=9106"
"66187","9.510958","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=55297 Ack=1 Win=131072 Len=512 TSval=9592 TSecr=8901"
"66194","9.514021","10.1.2.16","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  54 [ACK] Seq=55297 Ack=1 Win=131072 Len=512 TSval=9592 TSecr=8901"
"66206","9.520216","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=56833 Ack=1 Win=32768 Len=512 TSval=9597 TSecr=8551"
"66209","9.520898","10.1.2.8","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  46 [ACK] Seq=54785 Ack=1 Win=131072 Len=512 TSval=9601 TSecr=8637"
"66211","9.522556","10.1.2.4","10.1.1.2","WINS-Replication","602","","[TCP Previous segment not captured] [Malformed Packet]"
"66287","9.537056","10.1.2.19","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 26  >  49170 [ACK] Seq=1 Ack=982009 Win=131072 Len=0 TSval=9611 TSecr=9225"
"66300","9.539552","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=57345 Ack=1 Win=32768 Len=512 TSval=9618 TSecr=8551"
"66302","9.540707","10.1.2.8","10.1.1.2","TCP","602","","49153  >  46 [ACK] Seq=55297 Ack=1 Win=131072 Len=512 TSval=9622 TSecr=8637"
"66303","9.541131","10.1.2.8","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  46 [ACK] Seq=55297 Ack=1 Win=131072 Len=512 TSval=9622 TSecr=8637"
"66308","9.544673","10.1.2.8","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  46 [ACK] Seq=55297 Ack=1 Win=131072 Len=512 TSval=9622 TSecr=8637"
"66310","9.544909","10.1.2.7","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 14  >  49158 [ACK] Seq=1 Ack=973409 Win=131072 Len=0 TSval=9626 TSecr=9273"
"66323","9.548694","10.1.2.2","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  40 [ACK] Seq=58881 Ack=1 Win=32768 Len=512 TSval=9629 TSecr=8359"
"66324","9.548989","10.1.2.2","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  40 [ACK] Seq=58881 Ack=1 Win=32768 Len=512 TSval=9629 TSecr=8359"
"66329","9.551320","10.1.2.16","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  54 [ACK] Seq=56321 Ack=1 Win=131072 Len=512 TSval=9633 TSecr=8901"
"66353","9.555471","10.1.2.10","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  48 [ACK] Seq=53761 Ack=1 Win=32768 Len=512 TSval=9636 TSecr=9106"
"66384","9.562247","10.1.2.18","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  56 [ACK] Seq=58369 Ack=1 Win=131072 Len=512 TSval=9644 TSecr=9498"
"66385","9.562658","10.1.2.8","10.1.1.2","TCP","602","","49153  >  46 [ACK] Seq=55809 Ack=1 Win=131072 Len=512 TSval=9642 TSecr=8637"
"66424","9.569669","10.1.2.18","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  56 [ACK] Seq=58369 Ack=1 Win=131072 Len=512 TSval=9644 TSecr=9498"
"66467","9.577539","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=56833 Ack=1 Win=131072 Len=512 TSval=9653 TSecr=8901"
"66469","9.577941","10.1.2.10","10.1.1.2","TCP","602","","49153  >  48 [ACK] Seq=54273 Ack=1 Win=32768 Len=512 TSval=9656 TSecr=9106"
"66473","9.578596","10.1.2.20","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  58 [ACK] Seq=58369 Ack=1 Win=32768 Len=512 TSval=9658 TSecr=8551"
"66481","9.583692","10.1.2.18","10.1.1.2","TCP","602","","49153  >  56 [ACK] Seq=58881 Ack=1 Win=131072 Len=512 TSval=9664 TSecr=9498"
"66483","9.584191","10.1.2.10","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  48 [ACK] Seq=54273 Ack=1 Win=32768 Len=512 TSval=9656 TSecr=9106"
"66487","9.586204","10.1.2.4","10.1.1.2","WINS-Replication","602","","[TCP Previous segment not captured] [Malformed Packet]"
"66489","9.586791","10.1.2.10","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  48 [ACK] Seq=54273 Ack=1 Win=32768 Len=512 TSval=9656 TSecr=9106"
"66491","9.587278","10.1.2.8","10.1.1.2","TCP","602","","49153  >  46 [ACK] Seq=56321 Ack=1 Win=131072 Len=512 TSval=9663 TSecr=8637"
"66510","9.598494","10.1.2.10","10.1.1.2","TCP","602","","49153  >  48 [ACK] Seq=54785 Ack=1 Win=32768 Len=512 TSval=9676 TSecr=9106"
"66513","9.599818","10.1.2.2","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  40 [ACK] Seq=59905 Ack=1 Win=32768 Len=512 TSval=9670 TSecr=9423"
"66521","9.605888","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=58881 Ack=1 Win=32768 Len=512 TSval=9679 TSecr=8551"
"66523","9.606212","10.1.2.18","10.1.1.2","TCP","602","","49153  >  56 [ACK] Seq=59393 Ack=1 Win=131072 Len=512 TSval=9685 TSecr=9498"
"66525","9.607092","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"66578","9.624325","10.1.2.10","10.1.1.2","TCP","602","","49153  >  48 [ACK] Seq=55297 Ack=1 Win=32768 Len=512 TSval=9697 TSecr=9106"
"66608","9.637384","10.1.2.3","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 10  >  49154 [ACK] Seq=1 Ack=754913 Win=131072 Len=0 TSval=9718 TSecr=9369"
"66610","9.638313","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"66626","9.644126","10.1.2.10","10.1.1.2","TCP","602","","49153  >  48 [ACK] Seq=55809 Ack=1 Win=32768 Len=512 TSval=9717 TSecr=9106"
"66737","9.665914","10.1.2.4","10.1.1.2","WINS-Replication","602","","[TCP Previous segment not captured] [Malformed Packet]"
"67287","9.725773","10.1.2.8","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  46 [ACK] Seq=59905 Ack=1 Win=131072 Len=512 TSval=9806 TSecr=8637"
"67324","9.732327","10.1.2.2","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  40 [ACK] Seq=63489 Ack=1 Win=32768 Len=512 TSval=9813 TSecr=9423"
"67334","9.742350","10.1.2.10","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  48 [ACK] Seq=58369 Ack=1 Win=32768 Len=512 TSval=9820 TSecr=9106"
"67424","9.756115","10.1.2.8","10.1.1.2","TCP","602","","49153  >  46 [ACK] Seq=60417 Ack=1 Win=131072 Len=512 TSval=9826 TSecr=8637"
"67464","9.762511","10.1.2.10","10.1.1.2","TCP","602","","49153  >  48 [ACK] Seq=58881 Ack=1 Win=32768 Len=512 TSval=9840 TSecr=9106"
"67466","9.763032","10.1.2.20","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  58 [ACK] Seq=62977 Ack=1 Win=32768 Len=512 TSval=9843 TSecr=9601"
"67600","9.774864","10.1.2.8","10.1.1.2","TCP","602","","49153  >  46 [ACK] Seq=60929 Ack=1 Win=131072 Len=512 TSval=9847 TSecr=8637"
"67647","9.782336","10.1.2.12","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  50 [ACK] Seq=46081 Ack=1 Win=32768 Len=512 TSval=9860 TSecr=9361"
"67651","9.783704","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=63489 Ack=1 Win=32768 Len=512 TSval=9863 TSecr=9601"
"67660","9.789473","10.1.2.20","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  58 [ACK] Seq=63489 Ack=1 Win=32768 Len=512 TSval=9863 TSecr=9601"
"67773","9.800356","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=46593 Ack=1 Win=32768 Len=512 TSval=9880 TSecr=9361"
"67870","9.802514","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=64001 Ack=1 Win=32768 Len=512 TSval=9884 TSecr=9601"
"68148","9.825008","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=64513 Ack=1 Win=32768 Len=512 TSval=9904 TSecr=9601"
"68292","9.852303","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=65025 Ack=1 Win=32768 Len=512 TSval=9925 TSecr=9601"
